time,lat,lon,alt_gps,sats,millis,alt_baro,temp,pressure,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,high_ax,high_ay,high_az,voltage,current,watt,source,rssi,snr,time_s,dt,velocity_raw,accel_raw,velocity_smooth,accel_smooth
2026-06-12T14:49:55,12.608959,100.941246,5.3,12,2286049,265.37,38.59,981.78,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.872,-107.2,-0.415,port1,-90,11.5,19.229,0.6890000000000001,-20.333817126269942,-7.751983158698016,-20.253243977190472,-7.976926713158261
2026-06-12T14:49:55,12.608959,100.941246,5.3,0,2286746,247.62,38.6,983.86,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.888,-103.4,-0.402,port1,-92,10.0,19.926,0.6969999999999992,-25.466284074605483,-7.363654158300641,-25.884160014092174,-8.14023882079251
2026-06-12T14:49:56,12.608959,100.941246,5.3,0,2287438,225.98,38.6,986.4,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.872,-107.2,-0.415,port1,-92,10.25,20.618,0.6920000000000002,-31.271676300578047,-8.389295124237808,-30.89705660863571,-6.835561054112398
2026-06-12T14:49:57,12.608959,100.941246,5.3,0,2288134,199.98,38.6,989.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.88,-95.6,-0.371,port1,-97,7.75,21.314,0.6960000000000015,-37.35632183908038,-8.742306808192987,-26.92471378424009,6.041038924795446
2026-06-12T14:49:58,12.607851,100.940933,5.3,0,2289533,143.94,38.62,996.08,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.656,-87.3,-0.319,port1,-96,3.0,22.713,1.399000000000001,-40.057183702644714,-1.930566021132475,-23.90574268360471,4.685391022987917
2026-06-12T14:49:59,12.607851,100.940933,5.3,0,2290232,143.61,38.35,996.12,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.616,-99.5,-0.36,port1,-97,7.0,23.412,0.6989999999999981,-0.472103004291824,56.6310167358412,-19.322854620360026,6.888463238728312
2026-06-12T14:49:59,12.607851,100.940933,5.3,0,2290932,136.35,38.21,996.98,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.708,-91.2,-0.338,port1,-100,3.5,24.112,0.6999999999999993,-10.37142857142861,-14.141893667338278,-12.398406731944696,10.040957955510692
2026-06-12T14:50:00,12.607851,100.940933,5.3,0,2291699,129.94,38.01,997.74,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.78,-96.9,-0.366,port1,-98,5.5,24.879,0.767000000000003,-8.357235984354592,2.6260659544641585,-4.892201680503943,10.489230786512314
2026-06-12T14:50:01,12.607851,100.940933,5.3,0,2292500,127.75,37.81,998.0,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.796,-102.2,-0.388,port1,-97,7.25,25.68,0.8009999999999984,-2.734082397003748,7.02016677571892,-5.987766352105082,-1.8454461738684667
2026-06-12T14:50:02,12.606485,100.940437,126.1,12,2293169,126.06,37.67,998.2,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.776,-99.1,-0.374,port1,-97,8.0,26.349,0.6690000000000005,-2.5261584454409514,0.31079813387563004,-5.455578126741075,0.4628258883108426
