# session start 2026-06-12T14:33:14
time,lat,lon,alt_gps,sats,millis,alt_baro,temp,pressure,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,high_ax,high_ay,high_az,voltage,current,watt,source,rssi,snr
2026-06-12T14:33:14,12.607889,100.939941,6.80,12,1285972,6.75,34.60,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-108.500,-0.424,port1,,
2026-06-12T14:33:15,12.607889,100.939941,6.80,12,1286634,7.08,34.60,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-105.600,-0.413,port1,-41,12.50
2026-06-12T14:33:16,12.607889,100.939941,6.80,12,1287295,6.41,34.61,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-96.400,-0.376,port1,-38,11.25
2026-06-12T14:33:16,12.607889,100.939941,6.80,12,1287965,6.75,34.61,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-113.500,-0.444,port1,-40,11.75
2026-06-12T14:33:17,12.607889,100.939941,6.80,12,1288630,6.58,34.62,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-103.600,-0.405,port1,-39,12.00
2026-06-12T14:33:18,12.607889,100.939941,6.80,12,1289301,6.91,34.62,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-97.300,-0.381,port1,-43,12.00
2026-06-12T14:33:18,12.607889,100.939941,6.80,12,1289971,6.91,34.63,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-112.000,-0.437,port1,-44,12.00
2026-06-12T14:33:19,12.607889,100.939941,6.80,12,1290642,6.91,34.63,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-107.400,-0.419,port1,-43,11.75
2026-06-12T14:33:20,12.607889,100.939941,6.80,12,1291320,6.75,34.64,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-104.400,-0.408,port1,-42,11.75
2026-06-12T14:33:20,12.607889,100.939941,6.80,12,1291999,6.75,34.64,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-94.200,-0.368,port1,-43,12.25
2026-06-12T14:33:21,12.607889,100.939941,6.80,12,1292676,6.75,34.64,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-103.100,-0.403,port1,-42,12.00
2026-06-12T14:33:22,12.607889,100.939941,6.80,12,1293355,6.75,34.64,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-109.200,-0.426,port1,-42,12.25
2026-06-12T14:33:22,12.607889,100.939941,6.80,12,1294034,6.91,34.65,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-99.900,-0.391,port1,-42,12.25
2026-06-12T14:33:23,12.607889,100.939941,6.80,12,1294714,6.58,34.66,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.920,-97.700,-0.383,port1,-43,11.75
2026-06-12T14:33:24,12.607889,100.939941,6.80,12,1295461,7.08,34.66,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-101.700,-0.398,port1,-42,12.00
2026-06-12T14:33:25,12.607889,100.939941,6.80,12,1296123,6.25,34.67,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-98.600,-0.385,port1,-44,10.25
2026-06-12T14:33:25,12.607889,100.939941,6.80,12,1296786,6.75,34.67,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-100.900,-0.394,port1,-46,12.00
2026-06-12T14:33:26,12.607889,100.939941,6.80,12,1297453,6.58,34.67,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-95.100,-0.372,port1,-44,12.00
2026-06-12T14:33:27,12.607889,100.939941,6.80,12,1298124,6.91,34.68,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-93.700,-0.367,port1,-44,11.50
2026-06-12T14:33:27,12.607889,100.939941,6.80,12,1298799,6.25,34.68,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-99.000,-0.387,port1,-45,12.00
2026-06-12T14:33:28,12.607889,100.939941,6.80,12,1299475,6.41,34.69,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-104.500,-0.408,port1,-45,12.00
2026-06-12T14:33:29,12.607889,100.939941,6.80,12,1300151,6.58,34.69,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-110.100,-0.431,port1,-42,12.00
2026-06-12T14:33:29,12.607889,100.939941,6.80,12,1300944,6.41,34.69,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-106.000,-0.415,port1,-42,12.25
2026-06-12T14:33:30,12.607889,100.939941,6.80,12,1301600,6.91,34.70,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-105.400,-0.412,port1,-43,11.75
2026-06-12T14:33:31,12.607889,100.939941,6.80,12,1302260,6.91,34.70,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-92.600,-0.362,port1,-42,12.25
2026-06-12T14:33:31,12.607889,100.939941,6.80,12,1302917,6.58,34.71,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-102.500,-0.400,port1,-42,12.25
2026-06-12T14:33:32,12.607889,100.939941,6.80,12,1303577,6.91,34.71,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.892,-99.700,-0.388,port1,-44,11.75
2026-06-12T14:33:33,12.607889,100.939941,6.80,12,1304244,7.08,34.72,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-104.000,-0.406,port1,-44,12.00
2026-06-12T14:33:33,12.607889,100.939941,6.80,12,1304910,6.41,34.72,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.920,-95.900,-0.376,port1,-43,11.50
2026-06-12T14:33:34,12.607889,100.939941,6.80,12,1305575,6.75,34.73,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-100.300,-0.392,port1,-42,11.50
2026-06-12T14:33:35,12.607889,100.939941,6.80,12,1306242,6.58,34.73,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-98.200,-0.385,port1,-42,12.25
2026-06-12T14:33:35,12.607889,100.939941,6.80,12,1306909,6.91,34.74,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-100.300,-0.392,port1,-42,12.25
2026-06-12T14:33:36,12.607889,100.939941,6.80,12,1307579,6.75,34.74,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-103.300,-0.405,port1,-41,12.25
2026-06-12T14:33:37,12.607889,100.939941,6.80,12,1308250,6.41,34.75,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-115.500,-0.450,port1,-42,12.25
2026-06-12T14:33:37,12.607889,100.939941,6.80,12,1308926,6.41,34.75,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-96.400,-0.377,port1,-41,12.00
2026-06-12T14:33:38,12.607889,100.939941,6.80,12,1309602,6.75,34.75,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-104.700,-0.410,port1,-41,12.25
2026-06-12T14:33:39,12.607889,100.939941,6.80,12,1310272,6.91,34.76,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-92.700,-0.363,port1,-40,12.00
2026-06-12T14:33:39,12.607889,100.939941,6.80,12,1310948,6.58,34.76,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-109.500,-0.427,port1,-41,12.25
2026-06-12T14:33:40,12.607889,100.939941,6.80,12,1311688,6.08,34.77,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-89.900,-0.351,port1,-40,12.00
2026-06-12T14:33:41,12.607889,100.939941,6.80,12,1312345,6.91,34.77,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.920,-96.700,-0.379,port1,-42,12.00
2026-06-12T14:33:42,12.607889,100.939941,6.80,12,1313009,7.25,34.78,1012.38,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-90.700,-0.355,port1,-42,12.00
2026-06-12T14:33:42,12.607889,100.939941,6.80,12,1313678,6.41,34.78,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.920,-98.600,-0.387,port1,-42,12.25
2026-06-12T14:33:43,12.607889,100.939941,6.80,12,1314343,6.75,34.79,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-109.700,-0.428,port1,-42,12.00
2026-06-12T14:33:44,12.607889,100.939941,6.80,12,1315013,6.91,34.79,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-105.700,-0.412,port1,-43,11.75
2026-06-12T14:33:44,12.607889,100.939941,6.80,12,1315681,7.25,34.79,1012.38,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-99.100,-0.387,port1,-41,12.00
2026-06-12T14:33:45,12.607889,100.939941,6.80,12,1316351,6.41,34.80,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-102.200,-0.400,port1,-41,12.00
2026-06-12T14:33:46,12.607889,100.939941,6.80,12,1317024,6.75,34.80,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-106.700,-0.417,port1,-42,12.00
2026-06-12T14:33:46,12.607889,100.939941,6.80,12,1317697,6.58,34.81,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-113.600,-0.443,port1,-42,12.00
2026-06-12T14:33:47,12.607889,100.939941,6.80,12,1318372,6.58,34.81,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-100.200,-0.391,port1,-40,12.25
2026-06-12T14:33:48,12.607889,100.939941,6.80,12,1319046,6.25,34.82,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-101.100,-0.395,port1,-42,12.25
2026-06-12T14:33:48,12.607889,100.939941,6.80,12,1319723,6.75,34.82,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-111.200,-0.435,port1,-42,12.25
2026-06-12T14:33:49,12.607889,100.939941,6.80,12,1320403,7.08,34.82,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-105.400,-0.412,port1,-42,12.00
2026-06-12T14:33:50,12.607889,100.939941,6.80,12,1321084,6.75,34.83,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-112.400,-0.438,port1,-42,12.25
2026-06-12T14:33:50,12.607889,100.939941,6.80,12,1321871,6.41,34.84,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-109.600,-0.427,port1,-42,12.25
2026-06-12T14:33:51,12.607889,100.939941,6.80,12,1322531,6.58,34.84,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-101.300,-0.395,port1,-41,12.00
2026-06-12T14:33:52,12.607889,100.939941,6.80,12,1323196,6.58,34.84,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.920,-98.800,-0.387,port1,-42,12.00
2026-06-12T14:33:52,12.607889,100.939941,6.80,12,1323866,7.41,34.85,1012.36,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-99.700,-0.390,port1,-42,12.00
2026-06-12T14:33:53,12.607889,100.939941,6.80,12,1324538,6.75,34.86,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-98.500,-0.385,port1,-42,12.00
2026-06-12T14:33:54,12.607889,100.939941,6.80,12,1325209,6.91,34.86,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-99.000,-0.386,port1,-43,12.00
2026-06-12T14:33:54,12.607889,100.939941,6.80,12,1325878,6.41,34.86,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-96.100,-0.376,port1,-42,12.00
2026-06-12T14:33:55,12.607889,100.939941,6.80,12,1326547,6.58,34.87,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-97.500,-0.381,port1,-42,11.75
2026-06-12T14:33:56,12.607889,100.939941,6.80,12,1327222,6.91,34.87,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-95.100,-0.372,port1,-42,12.00
2026-06-12T14:33:56,12.607889,100.939941,6.80,12,1327892,6.58,34.88,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.920,-97.800,-0.383,port1,-43,11.75
2026-06-12T14:33:57,12.607889,100.939941,6.80,12,1328631,7.08,34.88,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-99.800,-0.391,port1,-43,11.75
2026-06-12T14:33:58,12.607889,100.939941,6.80,12,1329286,6.91,34.89,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-97.000,-0.379,port1,-43,11.75
2026-06-12T14:33:59,12.607889,100.939941,6.80,12,1329950,7.08,34.89,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-106.200,-0.415,port1,-44,11.25
2026-06-12T14:33:59,12.607889,100.939941,6.80,12,1330611,6.58,34.90,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-97.700,-0.381,port1,-43,11.75
2026-06-12T14:34:00,12.607889,100.939941,6.80,12,1331274,6.41,34.90,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.920,-100.200,-0.393,port1,-44,11.75
2026-06-12T14:34:01,12.607889,100.939941,6.80,12,1331935,6.58,34.91,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-98.800,-0.387,port1,-44,10.50
2026-06-12T14:34:01,12.607889,100.939941,6.80,12,1332605,6.75,34.91,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-106.600,-0.417,port1,-44,12.25
2026-06-12T14:34:02,12.607889,100.939941,6.80,12,1333274,6.75,34.91,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-94.400,-0.370,port1,-44,10.75
2026-06-12T14:34:03,12.607889,100.939941,6.80,12,1333940,6.58,34.92,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.892,-111.000,-0.432,port1,-44,11.25
2026-06-12T14:34:03,12.607889,100.939941,6.80,12,1334606,7.08,34.92,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.920,-99.600,-0.390,port1,-43,12.00
2026-06-12T14:34:04,12.607889,100.939941,6.80,12,1335274,6.75,34.93,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-97.100,-0.380,port1,-43,11.50
2026-06-12T14:34:05,12.607889,100.939941,6.80,12,1335950,7.41,34.93,1012.36,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-108.300,-0.422,port1,-44,10.75
2026-06-12T14:34:05,12.607889,100.939941,6.80,12,1336625,7.08,34.94,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-102.200,-0.399,port1,-44,10.75
2026-06-12T14:34:06,12.607889,100.939941,6.80,12,1337302,6.41,34.94,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-96.400,-0.377,port1,-45,10.75
2026-06-12T14:34:07,12.607889,100.939941,6.80,12,1337980,6.41,34.94,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-111.500,-0.435,port1,-43,11.75
2026-06-12T14:34:07,12.607889,100.939941,6.80,12,1338658,7.08,34.95,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-97.300,-0.380,port1,-44,10.75
2026-06-12T14:34:08,12.607889,100.939941,6.80,12,1339334,7.08,34.95,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-110.400,-0.430,port1,-44,10.75
2026-06-12T14:34:09,12.607889,100.939941,6.80,12,1340011,6.91,34.96,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-110.800,-0.433,port1,-44,12.00
2026-06-12T14:34:09,12.607889,100.939941,6.80,12,1340693,7.08,34.96,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-99.300,-0.388,port1,-44,10.75
2026-06-12T14:34:10,12.607889,100.939941,6.80,12,1341377,6.91,34.97,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-103.600,-0.405,port1,-46,12.25
2026-06-12T14:34:11,12.607889,100.939941,6.80,12,1342065,7.08,34.97,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-105.800,-0.414,port1,-44,12.00
2026-06-12T14:34:11,12.607889,100.939941,6.80,12,1342865,7.08,34.98,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-100.200,-0.392,port1,-43,11.75
2026-06-12T14:34:12,12.607889,100.939941,6.80,12,1343528,7.25,34.99,1012.38,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-96.300,-0.377,port1,-44,11.75
2026-06-12T14:34:13,12.607889,100.939941,6.80,12,1344197,6.75,34.99,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-98.500,-0.385,port1,-42,12.00
2026-06-12T14:34:14,12.607889,100.939941,6.80,12,1344925,6.41,34.99,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.920,-100.100,-0.392,port1,-42,12.00
2026-06-12T14:34:14,12.607889,100.939941,6.80,12,1345582,6.75,35.00,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-101.200,-0.395,port1,-42,12.00
2026-06-12T14:34:15,12.607889,100.939941,6.80,12,1346235,6.58,35.00,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-100.700,-0.393,port1,-41,12.25
2026-06-12T14:34:15,12.607889,100.939941,6.80,12,1346890,6.91,35.01,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.920,-106.200,-0.416,port1,-41,12.00
2026-06-12T14:34:16,12.607889,100.939941,6.80,12,1347547,6.41,35.01,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-98.800,-0.386,port1,-41,12.00
2026-06-12T14:34:17,12.607889,100.939941,6.80,12,1348201,7.25,35.02,1012.38,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-97.400,-0.381,port1,-41,11.75
2026-06-12T14:34:17,12.607889,100.939941,6.80,12,1348859,7.41,35.02,1012.36,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.920,-110.300,-0.432,port1,-43,12.00
2026-06-12T14:34:18,12.607889,100.939941,6.80,12,1349519,6.91,35.03,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-112.500,-0.439,port1,-42,12.25
2026-06-12T14:34:19,12.607889,100.939941,6.80,12,1350180,6.91,35.03,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-117.100,-0.459,port1,-43,13.00
2026-06-12T14:34:19,12.607889,100.939941,6.80,12,1350847,6.91,35.04,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-108.700,-0.424,port1,-43,12.00
2026-06-12T14:34:20,12.607889,100.939941,6.80,12,1351513,7.08,35.04,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-104.000,-0.406,port1,-43,11.50
2026-06-12T14:34:21,12.607889,100.939941,6.80,12,1352174,6.75,35.04,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-104.800,-0.410,port1,-44,11.50
2026-06-12T14:34:21,12.607889,100.939941,6.80,12,1352841,7.25,35.05,1012.38,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-105.000,-0.410,port1,-43,11.50
2026-06-12T14:34:22,12.607889,100.939941,6.80,12,1353513,7.08,35.06,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-107.900,-0.423,port1,-44,11.00
2026-06-12T14:34:23,12.607889,100.939941,6.80,12,1354182,6.91,35.06,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-95.200,-0.372,port1,-45,12.50
