# boot millis=1598]j $Li deFSi)1328 4/ 1781792&Jyuep usee *6/)
C
# RSSI=-121 SNR=-10.75
2619,0.000000,0*000c 0-0+ 2,0, . 0,□.86, Mp8,0 4:0,c  00, (0□bz.0.□  0,0N  045f000□9&0□  ,0` 4 ,H 00 - .40	f 8.0 8.0□/ .00 &12 x 00Qи.0`f□
# RSSI=-120 SNR=-5.00
124324,8.367929,100.043991,19.00,4,43.80,30.42,1008.00,-0.8594,-0.4922,-0.0469,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.748,-100.900,-0.378,
# RSSI=-85 SNR=12.25
124946,8.367929,100.043991,19.00,4,43.63,30.45,1008.02,0.0000,0.0000,0.0000,0.3633,-0.0039,0.1660,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.748,-106.900,-0.401,
# RSSI=-86 SNR=11.75
125539,8.367936,100.043991,19.10,4,43.63,30.47,1008.02,-0.9883,-0.0469,1.5469,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.744,-106.600,-0.399,
# RSSI=-93 SNR=11.50
126152,8.367936,100.043991,19.10,4,43.47,30.50,1008.04,0.0000,0.0000,0.0000,-0.2012,-0.4824,0.2012,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.744,-109.400,-0.410,
# RSSI=-84 SNR=11.75
126810,8.367936,100.043991,19.10,4,44.14,30.53,1007.96,-0.7461,-0.2227,2.6289,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.740,-117.000,-0.438,
# RSSI=-87 SNR=11.75
127407,8.367936,100.043991,19.10,3,44.30,30.56,1007.94,-0.7539,-1.1055,2.2617,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.740,-109.800,-0.411,
# RSSI=-87 SNR=12.00
