time,lat,lon,alt_gps,sats,millis,alt_baro,temp,pressure,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,high_ax,high_ay,high_az,voltage,current,watt,source,rssi,snr,time_s,dt,velocity_raw,accel_raw,velocity_smooth,accel_smooth
2026-06-12T14:49:50,12.609143,100.941299,5.3,12,2281929,291.36,38.58,978.74,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.888,-92.6,-0.36,port1,-92,11.0,10.84,0.6880000000000006,14.171511627906964,-6.98804987343247,13.95511190338315,-8.23955385382212
2026-06-12T14:49:51,12.609145,100.941299,5.3,12,2282615,296.85,38.59,978.1,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.892,-97.4,-0.379,port1,-93,10.0,11.526,0.6859999999999999,8.002915451895058,-8.992122705556715,7.982562909220715,-8.735111966622984
2026-06-12T14:49:52,12.609145,100.941299,5.3,12,2283299,298.56,38.59,977.9,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.896,-98.8,-0.385,port1,-96,7.5,12.21,0.684000000000001,2.4999999999999662,-8.045198029086379,2.3463565901406356,-8.207079991202248
2026-06-12T14:49:52,12.609145,100.941299,5.3,12,2283986,295.99,38.59,978.2,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.892,-96.5,-0.376,port1,-96,10.25,12.897,0.6869999999999994,-3.740902474526922,-9.084283077913964,-3.486485881426151,-8.500260987422346
2026-06-12T14:49:53,12.608959,100.941246,5.3,12,2284675,289.65,38.59,978.94,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.888,-98.2,-0.382,port1,-94,10.25,13.586,0.6890000000000001,-9.201741654571888,-7.925746270021722,-9.153832397059151,-8.252233078050619
2026-06-12T14:49:54,12.608959,100.941246,5.3,12,2285360,279.38,38.59,980.14,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.88,-92.6,-0.359,port1,-93,10.75,14.271,0.6850000000000005,-14.99270072992697,-8.45395485453296,-14.747089211980242,-8.115924303893468
2026-06-12T14:49:55,12.608959,100.941246,5.3,12,2286049,265.37,38.59,981.78,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.872,-107.2,-0.415,port1,-90,11.5,14.96,0.6890000000000001,-20.333817126269942,-7.7519831586980725,-20.25324397719047,-7.97692671315824
2026-06-12T14:49:55,12.608959,100.941246,5.3,0,2286746,247.62,38.6,983.86,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.888,-103.4,-0.402,port1,-92,10.0,15.657,0.6969999999999992,-25.466284074605483,-7.363654158300641,-25.884160014092163,-8.140238820792494
2026-06-12T14:49:56,12.608959,100.941246,5.3,0,2287438,225.98,38.6,986.4,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.872,-107.2,-0.415,port1,-92,10.25,16.349,0.6920000000000002,-31.271676300578047,-8.389295124237808,-30.897056608635733,-6.835561054112411
2026-06-12T14:49:57,12.608959,100.941246,5.3,0,2288134,199.98,38.6,989.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.88,-95.6,-0.371,port1,-97,7.75,17.045,0.6960000000000015,-37.35632183908038,-8.742306808192987,-26.92471378424011,6.041038924795416
2026-06-12T14:49:58,12.607851,100.940933,5.3,0,2289533,143.94,38.62,996.08,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.656,-87.3,-0.319,port1,-96,3.0,18.444,1.3989999999999974,-40.057183702644814,-1.930566021132551,-23.905742683604736,4.685391022987887
2026-06-12T14:49:59,12.607851,100.940933,5.3,0,2290232,143.61,38.35,996.12,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.616,-99.5,-0.36,port1,-97,7.0,19.143,0.6990000000000016,-0.4721030042918216,56.63101673584106,-19.32285462036005,6.888463238728273
2026-06-12T14:49:59,12.607851,100.940933,5.3,0,2290932,136.35,38.21,996.98,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.708,-91.2,-0.338,port1,-100,3.5,19.843,0.6999999999999993,-10.37142857142861,-14.141893667338284,-12.398406731944721,10.04095795551066
2026-06-12T14:50:00,12.607851,100.940933,5.3,0,2291699,129.94,38.01,997.74,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.78,-96.9,-0.366,port1,-98,5.5,20.61,0.7669999999999995,-8.357235984354629,2.626065954464122,-4.892201680503952,10.489230786512291
2026-06-12T14:50:01,12.607851,100.940933,5.3,0,2292500,127.75,37.81,998.0,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.796,-102.2,-0.388,port1,-97,7.25,21.411,0.8010000000000019,-2.734082397003736,7.020166775718951,-5.987766352105085,-1.8454461738684433
2026-06-12T14:50:02,12.606485,100.940437,126.1,12,2293169,126.06,37.67,998.2,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.776,-99.1,-0.374,port1,-97,8.0,22.08,0.6689999999999969,-2.5261584454409647,0.31079813387559385,-5.455578126741077,0.4628258883108579
2026-06-12T14:50:02,12.606485,100.940437,126.1,12,2293848,122.02,37.56,998.68,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.784,-105.4,-0.399,port1,-98,5.75,22.759,0.679000000000002,-5.949926362297488,-5.04236806606261,-2.9906206053863778,3.3824619797270095
2026-06-12T14:50:03,12.606485,100.940437,126.1,12,2294525,116.8,37.49,999.3,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-101.3,-0.386,port1,-103,1.25,23.436,0.6769999999999996,-7.71048744460857,-2.600533356441778,-4.223539808805008,-1.8001998736592888
2026-06-12T14:50:04,12.606573,100.940445,118.6,12,2295203,119.49,37.33,998.98,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.808,-95.9,-0.365,port1,-105,-7.25,24.114,0.6780000000000008,3.967551622418871,17.22424641154488,-3.767798658290323,0.6561923834751624
2026-06-12T14:50:04,12.606573,100.940445,118.6,12,2295884,113.43,37.23,999.7,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.804,-100.4,-0.382,port1,-97,7.0,24.795,0.6810000000000009,-8.898678414096887,-18.89314249121254,-4.443506816487754,-0.9867250866457656
2026-06-12T14:50:05,12.606594,100.940491,118.6,12,2296571,113.26,37.08,999.72,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.776,-96.6,-0.365,port1,-90,10.5,25.482,0.6869999999999976,-0.24745269286754337,12.59275941954785,-3.3458537720104893,1.6112309796900817
2026-06-12T14:50:06,12.606594,100.940491,118.6,12,2297256,106.87,37.01,1000.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.832,-95.6,-0.366,port1,-92,10.25,26.167,0.6850000000000023,-9.328467153284642,-13.256955416667251,-5.022746020692514,-2.473468856195865
2026-06-12T14:50:06,12.606594,100.940491,118.6,12,2297940,105.35,36.85,1000.66,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.808,-98.6,-0.375,port1,-92,9.5,26.851,0.6839999999999975,-2.2222222222222454,10.389246975237459,-3.5836216915849235,2.0952186966120925
2026-06-12T14:50:07,12.606594,100.940491,118.6,12,2298626,102.32,36.74,1001.02,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.772,-95.9,-0.362,port2,-91,9.25,27.537,0.6859999999999999,-4.416909620991255,-3.1992527678848544,-3.827735804174208,-0.3550094917320796
2026-06-12T14:50:08,12.606594,100.940491,118.6,12,2299313,101.15,36.61,1001.16,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.804,-97.3,-0.37,port1,-89,11.25,28.224,0.6870000000000012,-1.7030567685589308,3.9502952728272485,-3.3724469977947336,0.6825087980830731
2026-06-12T14:50:09,12.606594,100.940491,118.6,12,2300001,100.14,36.51,1001.28,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.804,-94.1,-0.358,port1,-90,11.0,28.912,0.6879999999999988,-1.4680232558139634,0.3416184778269881,-4.43089272676069,-1.5289902344397803
2026-06-12T14:50:09,12.606594,100.940491,118.6,12,2300693,95.26,36.4,1001.86,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.772,-110.2,-0.416,port1,-88,11.25,29.604,0.6920000000000002,-7.052023121387275,-8.069363967591489,-4.904859505732472,-0.6794257467988724
2026-06-12T14:50:10,12.606686,100.940514,104.9,12,2301385,90.06,36.27,1002.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.784,-109.1,-0.413,port1,-86,11.5,30.296,0.6920000000000002,-7.514450867052026,-0.6682481873768079,-4.4181163468630915,0.6844987349216762
